title,release_date,developer,publisher,genre,product_rating,user_score,platform,metascore,source,summary
Disney Wreck-It Ralph,2012-11-01,Disney Interactive Studios,Disney Interactive Studios,2D Platformer,,,Nintendo DS,tbd,dataset3,
Disney Wreck-It Ralph,2012-11-01,Disney Interactive Studios,Disney Interactive Studios,2D Platformer,,,Nintendo 3DS,35,dataset3,
Disney Wreck-It Ralph,2012-11-01,Disney Interactive Studios,Disney Interactive Studios,2D Platformer,,,iOS,67,dataset3,
New Frontier Days: Founding Pioneers,2017-03-23,Arc System Works,Arc System Works,Management,Rated E For Everyone,4.6,Nintendo Switch,52,dataset3,
Kung Fu Chaos,2003-02-24,Just Add Monsters,Microsoft Game Studios,3D Fighting,Rated T For Teen,8.6,Xbox,68,dataset3,
Sins of a Solar Empire,2008-02-04,Ironclad Games,Stardock,Real-Time Strategy,Rated T For Teen,8.4,PC,87,dataset3,
Pixel Defenders Puzzle,2012-12-15,Social Titans LLC,Social Titans LLC,Puzzle,,,iOS,84,dataset3,
Touhou: Scarlet Curiosity,2016-09-20,Mediascape,XSEED Games,Action RPG,Rated T For Teen,7.2,PlayStation 4,58,dataset3,
Touhou: Scarlet Curiosity,2016-09-20,Mediascape,XSEED Games,Action RPG,Rated T For Teen,7.2,PC,65,dataset3,
Mediterranea Inferno,2023-08-24,Eyeguys,Santa Ragione,Visual Novel,,,PC,84,dataset3,
Baseball Riot,2015-12-09,10tons,10tons,Action Puzzle,Rated E +10 For Everyone +10,,iOS,tbd,dataset3,
Baseball Riot,2015-12-09,10tons,10tons,Action Puzzle,Rated E +10 For Everyone +10,,Xbox One,62,dataset3,
Baseball Riot,2015-12-09,10tons,10tons,Action Puzzle,Rated E +10 For Everyone +10,,PC,tbd,dataset3,
Baseball Riot,2015-12-09,10tons,10tons,Action Puzzle,Rated E +10 For Everyone +10,,PlayStation Vita,58,dataset3,
Baseball Riot,2015-12-09,10tons,10tons,Action Puzzle,Rated E +10 For Everyone +10,,PlayStation 4,tbd,dataset3,
Baseball Riot,2015-12-09,10tons,10tons,Action Puzzle,Rated E +10 For Everyone +10,,Nintendo Switch,51,dataset3,
Dracula: Origin,2008-05-23,Frogwares,The Adventure Company,Point-and-Click,Rated T For Teen,7.0,PC,70,dataset3,
8-Bit Hordes,2019-02-01,Petroglyph,Petroglyph,Command RTS,Rated E +10 For Everyone +10,3.0,PC,tbd,dataset3,
8-Bit Hordes,2019-02-01,Petroglyph,Petroglyph,Command RTS,Rated E +10 For Everyone +10,3.0,Xbox One,tbd,dataset3,
8-Bit Hordes,2019-02-01,Petroglyph,Petroglyph,Command RTS,Rated E +10 For Everyone +10,3.0,PlayStation 4,63,dataset3,
Guilty Gear Xrd: Rev 2,2017-05-26,Arc System Works,Aksys Games,2D Fighting,Rated T For Teen,8.2,PlayStation 4,86,dataset3,
Stranded: Alien Dawn,2023-04-25,Haemimont Games,Frontier Developments,Real-Time Strategy,,5.9,PC,81,dataset3,
Stranded: Alien Dawn,2023-04-25,Haemimont Games,Frontier Developments,Real-Time Strategy,,5.9,PlayStation 5,tbd,dataset3,
Stranded: Alien Dawn,2023-04-25,Haemimont Games,Frontier Developments,Real-Time Strategy,,5.9,Xbox Series X / S,81,dataset3,
State of Decay,2013-06-05,Undead Labs,Microsoft Game Studios,Survival,Rated M For Mature,7.2,Xbox 360,78,dataset3,
State of Decay,2013-06-05,Undead Labs,Microsoft Game Studios,Survival,Rated M For Mature,7.2,PC,79,dataset3,
The Secret World,2012-07-03,Funcom,Funcom,MMORPG,Rated M For Mature,8.3,PC,74,dataset3,
Paradise (2006),2006-05-03,White Birds Productions,Ubisoft,Adventure,Rated T For Teen,7.0,PC,57,dataset3,
Team Sonic Racing,2019-05-21,Sumo Digital,Sega,Auto Racing,Rated E For Everyone,7.2,Nintendo Switch,71,dataset3,
Team Sonic Racing,2019-05-21,Sumo Digital,Sega,Auto Racing,Rated E For Everyone,7.2,Xbox One,73,dataset3,
Team Sonic Racing,2019-05-21,Sumo Digital,Sega,Auto Racing,Rated E For Everyone,7.2,PlayStation 4,72,dataset3,
Team Sonic Racing,2019-05-21,Sumo Digital,Sega,Auto Racing,Rated E For Everyone,7.2,PC,tbd,dataset3,
Miner Wars 2081,2012-11-28,Keen Software House,Keen Software House,Space Combat Sim,,5.9,PC,52,dataset3,
Kholat,2015-06-09,IMGN.PRO,IMGN.PRO,First-Person Adventure,,6.8,PC,64,dataset3,
Kholat,2015-06-09,IMGN.PRO,IMGN.PRO,First-Person Adventure,,6.8,PlayStation 4,64,dataset3,
Kholat,2015-06-09,IMGN.PRO,IMGN.PRO,First-Person Adventure,,6.8,Xbox One,54,dataset3,
Kholat,2015-06-09,IMGN.PRO,IMGN.PRO,First-Person Adventure,,6.8,Nintendo Switch,tbd,dataset3,
Minesweeper Flags,2009-02-11,TikGames,Microsoft Game Studios,Logic Puzzle,Rated E For Everyone,,Xbox 360,54,dataset3,
Nicktoons Unite!,2005-10-26,THQ,THQ,3D Platformer,Rated E For Everyone,6.7,GameCube,tbd,dataset3,
Nicktoons Unite!,2005-10-26,THQ,THQ,3D Platformer,Rated E For Everyone,6.7,PlayStation 2,53,dataset3,
Nicktoons Unite!,2005-10-26,THQ,THQ,3D Platformer,Rated E For Everyone,6.7,Game Boy Advance,tbd,dataset3,
Nicktoons Unite!,2005-10-26,THQ,THQ,3D Platformer,Rated E For Everyone,6.7,Nintendo DS,53,dataset3,
Space Age: A Cosmic Adventure,2014-11-12,Big Bucket Software,Big Bucket Software,Action,,,iOS,73,dataset3,
SNK Gals Fighters,2020-04-29,Code Mystics Inc.,SNK Corporation,2D Fighting,Rated E For Everyone,8.3,Nintendo Switch,73,dataset3,
htoL#NiQ: The Firefly Diary,2015-02-24,Nippon Ichi Software,NIS America,2D Platformer,Rated T For Teen,7.5,PlayStation Vita,58,dataset3,
htoL#NiQ: The Firefly Diary,2015-02-24,Nippon Ichi Software,NIS America,2D Platformer,Rated T For Teen,7.5,PC,tbd,dataset3,
Barrow Hill: Curse of the Ancient Circle,2006-08-25,Shadow Tor Studios,Got Game Entertainment,Point-and-Click,Rated T For Teen,5.5,PC,65,dataset3,
Skullgirls: 2nd Encore,2015-07-07,Lab Zero Games,Autumn Games,2D Fighting,Rated T For Teen,5.4,PlayStation Vita,76,dataset3,
Skullgirls: 2nd Encore,2015-07-07,Lab Zero Games,Autumn Games,2D Fighting,Rated T For Teen,5.4,PlayStation 4,82,dataset3,
Skullgirls: 2nd Encore,2015-07-07,Lab Zero Games,Autumn Games,2D Fighting,Rated T For Teen,5.4,Nintendo Switch,80,dataset3,
Atlantis Evolution,2004-10-17,Atlantis Interactive Entertainment,The Adventure Company,Third-Person Adventure,Rated T For Teen,3.2,PC,54,dataset3,
Wonder Boy: Asha in Monster World,2021-05-28,Artdink,ININ Games,2D Platformer,Rated E +10 For Everyone +10,6.7,Nintendo Switch,66,dataset3,
Wonder Boy: Asha in Monster World,2021-05-28,Artdink,ININ Games,2D Platformer,Rated E +10 For Everyone +10,6.7,PlayStation 4,67,dataset3,
Wonder Boy: Asha in Monster World,2021-05-28,Artdink,ININ Games,2D Platformer,Rated E +10 For Everyone +10,6.7,PC,tbd,dataset3,
The Golf Club 2019 featuring PGA Tour,2018-08-28,HB Studios Multimedia,HB Studios Multimedia,Golf Sim,Rated E For Everyone,6.4,PlayStation 4,75,dataset3,
The Golf Club 2019 featuring PGA Tour,2018-08-28,HB Studios Multimedia,HB Studios Multimedia,Golf Sim,Rated E For Everyone,6.4,Xbox One,80,dataset3,
The Golf Club 2019 featuring PGA Tour,2018-08-28,HB Studios Multimedia,HB Studios Multimedia,Golf Sim,Rated E For Everyone,6.4,PC,72,dataset3,
Naruto: Ninja Council 2,2006-10-04,Aspect,D3Publisher,2D Beat-'Em-Up,Rated E +10 For Everyone +10,6.5,Game Boy Advance,55,dataset3,
Vampire Rain,2007-07-03,Artoon,AQ Interactive,Survival,Rated M For Mature,3.5,Xbox 360,38,dataset3,
Vampire Rain,2007-07-03,Artoon,AQ Interactive,Survival,Rated M For Mature,3.5,PlayStation 3,30,dataset3,
Astro Boy,2004-08-18,Sonic Team,Sega,Action,Rated E For Everyone,8.3,PlayStation 2,54,dataset3,
Tilt to Live,2010-02-24,One Man Left Studios,One Man Left Studios,Action,,6.8,iOS,90,dataset3,
Donkey Kong: Barrel Blast,2007-10-08,Paon Corporation,Nintendo,Arcade Racing,Rated E For Everyone,6.5,Wii,46,dataset3,
Crayola Treasure Adventures,2007-10-01,DC Studios,Crave,Puzzle,Rated E For Everyone,,Nintendo DS,65,dataset3,
Still Life 2,2009-08-11,GameCo,Encore Software,Adventure,Rated M For Mature,5.7,PC,67,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,PlayStation 3,tbd,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,PlayStation Vita,tbd,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,PlayStation 4,72,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,Nintendo 3DS,tbd,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,PC,68,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,Wii U,tbd,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,Xbox One,69,dataset3,
LEGO The Hobbit,2014-04-08,TT Games,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,6.6,Xbox 360,70,dataset3,
Metro 2033,2010-03-16,4A Games,THQ,FPS,Rated M For Mature,7.8,PC,81,dataset3,
Metro 2033,2010-03-16,4A Games,THQ,FPS,Rated M For Mature,7.8,Xbox 360,77,dataset3,
Star Wars Jedi: Survivor,2023-04-28,Respawn Entertainment,Limited Run Games,Action Adventure,Rated T For Teen,6.6,PC,78,dataset3,
Star Wars Jedi: Survivor,2023-04-28,Respawn Entertainment,Limited Run Games,Action Adventure,Rated T For Teen,6.6,PlayStation 5,85,dataset3,
Star Wars Jedi: Survivor,2023-04-28,Respawn Entertainment,Limited Run Games,Action Adventure,Rated T For Teen,6.6,Xbox Series X / S,86,dataset3,
Monkey Island 2 Special Edition: LeChuck's Revenge,2010-07-07,LucasArts,LucasArts,Point-and-Click,Rated E +10 For Everyone +10,8.1,PC,87,dataset3,
Monkey Island 2 Special Edition: LeChuck's Revenge,2010-07-07,LucasArts,LucasArts,Point-and-Click,Rated E +10 For Everyone +10,8.1,PlayStation 3,87,dataset3,
Monkey Island 2 Special Edition: LeChuck's Revenge,2010-07-07,LucasArts,LucasArts,Point-and-Click,Rated E +10 For Everyone +10,8.1,Xbox 360,85,dataset3,
Monkey Island 2 Special Edition: LeChuck's Revenge,2010-07-07,LucasArts,LucasArts,Point-and-Click,Rated E +10 For Everyone +10,8.1,iOS,87,dataset3,
Empire Earth 2,2005-04-26,Mad Doc Software,Sierra Entertainment,Real-Time Strategy,Rated T For Teen,7.4,PC,79,dataset3,
OVIVO,2017-05-12,IzHard,IzHard,2D Platformer,,7.5,PC,71,dataset3,
OVIVO,2017-05-12,IzHard,IzHard,2D Platformer,,7.5,iOS,87,dataset3,
OVIVO,2017-05-12,IzHard,IzHard,2D Platformer,,7.5,Xbox One,tbd,dataset3,
Nioh 2: Darkness in the Capital,2020-10-15,Team Ninja,Koei Tecmo Games,Action RPG,,8.1,PlayStation 4,79,dataset3,
Spikeout: Battle Street,2005-03-29,Dimps Corporation,Sega,3D Beat-'Em-Up,Rated T For Teen,,Xbox,54,dataset3,
NHL 16,2015-09-15,EA Canada,EA Sports,Hockey Sim,Rated E +10 For Everyone +10,5.5,PlayStation 4,78,dataset3,
NHL 16,2015-09-15,EA Canada,EA Sports,Hockey Sim,Rated E +10 For Everyone +10,5.5,Xbox One,80,dataset3,
Need for Speed: Hot Pursuit 2,2002-10-02,EA Black Box,Electronic Arts,Auto Racing,Rated E For Everyone,8.4,GameCube,68,dataset3,
Need for Speed: Hot Pursuit 2,2002-10-02,EA Black Box,Electronic Arts,Auto Racing,Rated E For Everyone,8.4,PlayStation 2,89,dataset3,
Need for Speed: Hot Pursuit 2,2002-10-02,EA Black Box,Electronic Arts,Auto Racing,Rated E For Everyone,8.4,PC,73,dataset3,
Need for Speed: Hot Pursuit 2,2002-10-02,EA Black Box,Electronic Arts,Auto Racing,Rated E For Everyone,8.4,Xbox,75,dataset3,
Shrek 2 (2004),2004-04-28,Vicarious Visions,Activision,2D Platformer,Rated E For Everyone,5.2,Game Boy Advance,72,dataset3,
Zoo Tycoon: Marine Mania,2002-10-21,Blue Fang Games,Microsoft Game Studios,Tycoon,Rated E For Everyone,6.9,PC,71,dataset3,
Pro Cycling Manager 2017,2017-06-15,Cyanide,Focus Home Interactive,Biking,,6.5,PC,71,dataset3,
South Park: Tenorman's Revenge,2012-03-30,Other Ocean Interactive,Other Ocean Interactive,Action,Rated M For Mature,7.5,Xbox 360,52,dataset3,
Jeremy McGrath Supercross World,2002-02-26,Acclaim Studios Salt Lake City,Acclaim,Arcade Racing,Rated E For Everyone,,PlayStation 2,35,dataset3,
Jeremy McGrath Supercross World,2002-02-26,Acclaim Studios Salt Lake City,Acclaim,Arcade Racing,Rated E For Everyone,,GameCube,36,dataset3,
Haunted Hollow,2013-05-02,2K Games,2K Games,Board,,,iOS,72,dataset3,
Dragon Ball: Revenge of King Piccolo,2009-10-20,Media.Vision,Namco Bandai Games,2D Beat-'Em-Up,Rated E +10 For Everyone +10,7.4,Wii,65,dataset3,
Jack Jeanne,2023-06-15,Broccoli,Aksys Games,Visual Novel,Rated T For Teen,7.7,Nintendo Switch,90,dataset3,
ONRUSH,2018-06-05,Codemasters,Codemasters,Auto Racing,Rated E +10 For Everyone +10,6.1,PlayStation 4,75,dataset3,
ONRUSH,2018-06-05,Codemasters,Codemasters,Auto Racing,Rated E +10 For Everyone +10,6.1,Xbox One,77,dataset3,
F1 2013,2013-10-08,Codemasters,Codemasters,Auto Racing Sim,Rated E For Everyone,6.8,PlayStation 3,77,dataset3,
F1 2013,2013-10-08,Codemasters,Codemasters,Auto Racing Sim,Rated E For Everyone,6.8,Xbox 360,79,dataset3,
F1 2013,2013-10-08,Codemasters,Codemasters,Auto Racing Sim,Rated E For Everyone,6.8,PC,77,dataset3,
Valhalla Knights 3,2013-10-15,K2,XSEED Games,Action RPG,Rated M For Mature,6.9,PlayStation Vita,48,dataset3,
Spy Hunter 2,2003-11-24,Angel Studios,Midway,Auto Racing,Rated T For Teen,,Xbox,57,dataset3,
Spy Hunter 2,2003-11-24,Angel Studios,Midway,Auto Racing,Rated T For Teen,,PlayStation 2,57,dataset3,
Pillars of Eternity: The White March - Part 2,2016-02-16,Obsidian Entertainment,Paradox Interactive,Western RPG,Rated M For Mature,7.5,PC,79,dataset3,
Line of Sight: Vietnam,2003-03-05,Nfusion,Infogrames,FPS,Rated M For Mature,6.0,PC,68,dataset3,
Tekken 4,2002-09-23,Namco,Namco,3D Fighting,Rated T For Teen,8.0,PlayStation 2,79,dataset3,
Revolt,2010-11-01,Kristopher Peterson and Jaap Kreijkamp,Kristopher Peterson and Jaap Kreijkamp,Top-Down Shoot-'Em-Up,,,iOS,74,dataset3,
Dive: The Medes Islands Secret,2010-07-26,Over the Top Games,Cosmonaut Games,Adventure,Rated E For Everyone,,Wii,74,dataset3,
Pitfall: The Mayan Adventure,2001-06-10,Pipe Dream Interactive,Majesco,2D Platformer,Rated E For Everyone,5.8,Game Boy Advance,58,dataset3,
Nightmares from the Deep 2: The Siren's Call,2016-08-26,Artifex Mundi,Artifex Mundi,Hidden Object,Rated E +10 For Everyone +10,,Xbox One,69,dataset3,
Nightmares from the Deep 2: The Siren's Call,2016-08-26,Artifex Mundi,Artifex Mundi,Hidden Object,Rated E +10 For Everyone +10,,PlayStation 4,tbd,dataset3,
Nightmares from the Deep 2: The Siren's Call,2016-08-26,Artifex Mundi,Artifex Mundi,Hidden Object,Rated E +10 For Everyone +10,,Nintendo Switch,tbd,dataset3,
Nightmares from the Deep 2: The Siren's Call,2016-08-26,Artifex Mundi,Artifex Mundi,Hidden Object,Rated E +10 For Everyone +10,,iOS,tbd,dataset3,
World Tour Soccer 2006,2005-03-22,SCEE London Studio,SCEA,Soccer Sim,Rated E For Everyone,,PlayStation 2,56,dataset3,
The Elder Scrolls 4: Oblivion,2006-03-20,Bethesda Game Studios,2K Games,Western RPG,Rated M For Mature,8.8,Xbox 360,94,dataset3,
The Elder Scrolls 4: Oblivion,2006-03-20,Bethesda Game Studios,2K Games,Western RPG,Rated M For Mature,8.8,PC,94,dataset3,
The Elder Scrolls 4: Oblivion,2006-03-20,Bethesda Game Studios,2K Games,Western RPG,Rated M For Mature,8.8,PlayStation 3,93,dataset3,
Road to Guangdong,2020-08-28,Just Add Oil Games,Excalibur Games,Vehicle Sim,Rated E For Everyone,,PC,tbd,dataset3,
Road to Guangdong,2020-08-28,Just Add Oil Games,Excalibur Games,Vehicle Sim,Rated E For Everyone,,Xbox One,54,dataset3,
Road to Guangdong,2020-08-28,Just Add Oil Games,Excalibur Games,Vehicle Sim,Rated E For Everyone,,PlayStation 4,tbd,dataset3,
Road to Guangdong,2020-08-28,Just Add Oil Games,Excalibur Games,Vehicle Sim,Rated E For Everyone,,Nintendo Switch,62,dataset3,
Guinness World Records: The Videogame,2008-11-11,TT Fusion,Warner Bros. Interactive Entertainment,Party,Rated E +10 For Everyone +10,,Wii,67,dataset3,
Guinness World Records: The Videogame,2008-11-11,TT Fusion,Warner Bros. Interactive Entertainment,Party,Rated E +10 For Everyone +10,,Nintendo DS,70,dataset3,
Romance of the Three Kingdoms 8,2003-08-13,Koei,Koei,Turn-Based Strategy,Rated E For Everyone,7.2,PlayStation 2,77,dataset3,
iBlast Moki,2009-09-09,Godzilab,Godzilab,Action,,6.8,iOS,94,dataset3,
Super Princess Peach,2006-02-27,TOSE,Nintendo,2D Platformer,Rated E For Everyone,7.9,Nintendo DS,75,dataset3,
Final Fantasy 3 (3D Remake),2006-11-14,Matrix Software,Square Enix,JRPG,Rated E +10 For Everyone +10,8.6,Nintendo DS,77,dataset3,
Final Fantasy 3 (3D Remake),2006-11-14,Matrix Software,Square Enix,JRPG,Rated E +10 For Everyone +10,8.6,iOS,80,dataset3,
Final Fantasy 3 (3D Remake),2006-11-14,Matrix Software,Square Enix,JRPG,Rated E +10 For Everyone +10,8.6,PC,68,dataset3,
The Yakuza Remastered Collection,2019-08-20,Ryu ga Gotoku Studios,Sega,Compilation,Rated M For Mature,7.9,PlayStation 4,83,dataset3,
The Yakuza Remastered Collection,2019-08-20,Ryu ga Gotoku Studios,Sega,Compilation,Rated M For Mature,7.9,Xbox One,81,dataset3,
The Yakuza Remastered Collection,2019-08-20,Ryu ga Gotoku Studios,Sega,Compilation,Rated M For Mature,7.9,PC,87,dataset3,
Nintendo Switch Sports,2022-04-29,Nintendo,Nintendo,Athletics,Rated E +10 For Everyone +10,5.9,Nintendo Switch,72,dataset3,
TotemBall,2006-10-04,Strange Flavour,Freeverse Software,Rhythm,Rated E For Everyone,3.3,Xbox 360,44,dataset3,
Golazo!,2019-09-12,Purple Tree,Klabater,Soccer,Rated E For Everyone,4.5,Nintendo Switch,67,dataset3,
Golazo!,2019-09-12,Purple Tree,Klabater,Soccer,Rated E For Everyone,4.5,Xbox One,tbd,dataset3,
Mortal Kombat 11 Ultimate,2020-11-17,NetherRealm Studios,Warner Bros. Games,2D Fighting,Rated M For Mature,7.2,PlayStation 4,90,dataset3,
Mortal Kombat 11 Ultimate,2020-11-17,NetherRealm Studios,Warner Bros. Games,2D Fighting,Rated M For Mature,7.2,PlayStation 5,88,dataset3,
Mortal Kombat 11 Ultimate,2020-11-17,NetherRealm Studios,Warner Bros. Games,2D Fighting,Rated M For Mature,7.2,Xbox One,tbd,dataset3,
Mortal Kombat 11 Ultimate,2020-11-17,NetherRealm Studios,Warner Bros. Games,2D Fighting,Rated M For Mature,7.2,Xbox Series X / S,88,dataset3,
Mortal Kombat 11 Ultimate,2020-11-17,NetherRealm Studios,Warner Bros. Games,2D Fighting,Rated M For Mature,7.2,Nintendo Switch,tbd,dataset3,
Mortal Kombat 11 Ultimate,2020-11-17,NetherRealm Studios,Warner Bros. Games,2D Fighting,Rated M For Mature,7.2,PC,91,dataset3,
RIVE,2016-09-13,Two Tribes,Two Tribes,2D Platformer,Rated E +10 For Everyone +10,7.0,PC,73,dataset3,
RIVE,2016-09-13,Two Tribes,Two Tribes,2D Platformer,Rated E +10 For Everyone +10,7.0,PlayStation 4,75,dataset3,
RIVE,2016-09-13,Two Tribes,Two Tribes,2D Platformer,Rated E +10 For Everyone +10,7.0,Nintendo Switch,82,dataset3,
Nintendo Land,2012-11-18,Nintendo,Nintendo,Party,Rated E +10 For Everyone +10,7.9,Wii U,77,dataset3,
Neverending Nightmares,2014-09-26,Infinitap Games,Infinitap Games,Survival,,7.0,PC,68,dataset3,
Neverending Nightmares,2014-09-26,Infinitap Games,Infinitap Games,Survival,,7.0,PlayStation 4,74,dataset3,
Neverending Nightmares,2014-09-26,Infinitap Games,Infinitap Games,Survival,,7.0,PlayStation Vita,tbd,dataset3,
Neverending Nightmares,2014-09-26,Infinitap Games,Infinitap Games,Survival,,7.0,iOS,tbd,dataset3,
Neverending Nightmares,2014-09-26,Infinitap Games,Infinitap Games,Survival,,7.0,Nintendo Switch,tbd,dataset3,
Spheroids,2017-02-10,Eclipse Games,Eclipse Games,2D Platformer,Rated E For Everyone,,Wii U,tbd,dataset3,
Spheroids,2017-02-10,Eclipse Games,Eclipse Games,2D Platformer,Rated E For Everyone,,PlayStation 4,45,dataset3,
Spheroids,2017-02-10,Eclipse Games,Eclipse Games,2D Platformer,Rated E For Everyone,,PlayStation Vita,tbd,dataset3,
Spheroids,2017-02-10,Eclipse Games,Eclipse Games,2D Platformer,Rated E For Everyone,,Xbox One,64,dataset3,
Spheroids,2017-02-10,Eclipse Games,Eclipse Games,2D Platformer,Rated E For Everyone,,Nintendo Switch,tbd,dataset3,
Halo: Spartan Strike,2015-04-16,343 Industries,Microsoft Game Studios,Top-Down Shoot-'Em-Up,Rated T For Teen,6.4,PC,66,dataset3,
Halo: Spartan Strike,2015-04-16,343 Industries,Microsoft Game Studios,Top-Down Shoot-'Em-Up,Rated T For Teen,6.4,iOS,86,dataset3,
The Witch and the Hundred Knight 2,2018-03-27,Nippon Ichi Software,NIS America,Action RPG,Rated T For Teen,6.3,PlayStation 4,61,dataset3,
Gorasul: Legacy of the Dragon,2001-11-26,Silver Style,JoWooD Entertainment AG,RPG,Rated T For Teen,5.8,PC,53,dataset3,
Hot Potato! (2001),2001-07-01,Pukka Games,Bam Entertainment,Action Puzzle,Rated E For Everyone,7.8,Game Boy Advance,74,dataset3,
TouchMaster 2,2008-10-21,Midway Studios - San Diego,Midway,Puzzle,Rated E For Everyone,,Nintendo DS,76,dataset3,
Zoids Assault,2008-09-09,Takara Tomy,Atlus,Turn-Based Strategy,Rated T For Teen,8.9,Xbox 360,46,dataset3,
100.O.R.E.,2009-08-11,NoWay Studio,Graffiti Entertainment,FPS,Rated M For Mature,,Nintendo DS,44,dataset3,
Strike Fighters: Project 1,2002-10-27,Third Wire,Strategy First,Aircraft Combat Sim,Rated T For Teen,7.4,PC,65,dataset3,
OTXO,2023-04-20,Lateralis,Super Rare Originals,Linear Action Adventure,,7.4,PC,81,dataset3,
My Hero One's Justice 2,2020-03-13,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,4.9,Nintendo Switch,65,dataset3,
My Hero One's Justice 2,2020-03-13,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,4.9,PlayStation 4,68,dataset3,
My Hero One's Justice 2,2020-03-13,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,4.9,Xbox One,65,dataset3,
My Hero One's Justice 2,2020-03-13,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,4.9,PC,68,dataset3,
Battlefield 5,2018-11-20,EA DICE,Electronic Arts,Tactical FPS,Rated M For Mature,3.2,Xbox One,78,dataset3,
Battlefield 5,2018-11-20,EA DICE,Electronic Arts,Tactical FPS,Rated M For Mature,3.2,PlayStation 4,73,dataset3,
Battlefield 5,2018-11-20,EA DICE,Electronic Arts,Tactical FPS,Rated M For Mature,3.2,PC,81,dataset3,
Project CARS 2,2017-09-22,Slightly Mad Studios,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.0,PC,84,dataset3,
Project CARS 2,2017-09-22,Slightly Mad Studios,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.0,PlayStation 4,82,dataset3,
Project CARS 2,2017-09-22,Slightly Mad Studios,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.0,Xbox One,84,dataset3,
Kingdom Hearts: Birth by Sleep,2010-09-07,Square Enix,Square Enix,Action RPG,Rated E +10 For Everyone +10,8.4,PSP,82,dataset3,
Digimon All-Star Rumble,2014-11-11,Prope,Bandai Namco Games,3D Fighting,Rated E +10 For Everyone +10,5.4,PlayStation 3,49,dataset3,
Digimon All-Star Rumble,2014-11-11,Prope,Bandai Namco Games,3D Fighting,Rated E +10 For Everyone +10,5.4,Xbox 360,tbd,dataset3,
Cyanide & Happiness - Freakpocalypse,2021-03-11,Explosm,Serenity Forge,Action Adventure,,6.4,Nintendo Switch,65,dataset3,
Cyanide & Happiness - Freakpocalypse,2021-03-11,Explosm,Serenity Forge,Action Adventure,,6.4,PC,60,dataset3,
Cyanide & Happiness - Freakpocalypse,2021-03-11,Explosm,Serenity Forge,Action Adventure,,6.4,Xbox One,tbd,dataset3,
Ape Escape Academy,2006-01-17,Shift,SCEA,Party,Rated E +10 For Everyone +10,5.7,PSP,51,dataset3,
Operation Flashpoint: Dragon Rising,2009-10-06,Codemasters,Codemasters,Tactical FPS,Rated M For Mature,6.2,PlayStation 3,76,dataset3,
Operation Flashpoint: Dragon Rising,2009-10-06,Codemasters,Codemasters,Tactical FPS,Rated M For Mature,6.2,PC,76,dataset3,
Operation Flashpoint: Dragon Rising,2009-10-06,Codemasters,Codemasters,Tactical FPS,Rated M For Mature,6.2,Xbox 360,77,dataset3,
Arkham Horror: Mother's Embrace,2021-03-23,LuckyHammers,Asmodee,Turn-Based Tactics,,4.7,PC,48,dataset3,
Arkham Horror: Mother's Embrace,2021-03-23,LuckyHammers,Asmodee,Turn-Based Tactics,,4.7,PlayStation 4,58,dataset3,
Arkham Horror: Mother's Embrace,2021-03-23,LuckyHammers,Asmodee,Turn-Based Tactics,,4.7,Xbox One,tbd,dataset3,
Pro Cycling Manager Season 2008: Le Tour de France,2008-06-27,Cyanide,Focus Home Interactive,Biking,Rated E For Everyone,4.6,PC,48,dataset3,
Blobster,2011-07-14,Chillingo,Chillingo,Adventure,,,iOS,75,dataset3,
MirrorMoon EP,2013-09-04,Santa Ragione,Santa Ragione,First-Person Adventure,,5.8,PC,73,dataset3,
Home Sweet Home (2018),2018-10-16,Mastiff,Mastiff,First-Person Adventure,Rated M For Mature,6.6,PC,tbd,dataset3,
Home Sweet Home (2018),2018-10-16,Mastiff,Mastiff,First-Person Adventure,Rated M For Mature,6.6,PlayStation 4,66,dataset3,
